INTL_20180102_000058	Kunci yang diberikan kepada peserta event Happy New Year Wishes Greetings 2018.{nl}Sepertinya bisa membuka Gold Bars.	2018 Happy New Year Wishes Greetings 수상자에게 지급되는 열쇠입니다.{nl}금괴를 열 수 있을 것 같습니다.				
INTL_20180108_000059	Kunci yang diberikan kepada peserta event Happy New Year Wishes Greetings 2018.{nl}Sepertinya bisa membuka sebuah kind of vault.	2018 Happy New Year Wishes Greetings 수상자에게 지급되는 열쇠입니다.{nl}금고를 열 수 있을 것 같습니다.				
INTL_20180108_000060	Menerima satu Lucky Key dari event Facebook!{nl}(28 Desember 2017 - 9 Januari 2018)	Lucky Key는 Facebook 이벤트에서 지급되었습니다.{nl}(2017년 12월 28일 ~ 2018년 1월 9일)				금괴
INTL_20180108_000061	Vault	금고				
INTL_20180115_000062	Title diberikan kepada pemenang Rank Update: 4 New Classes Edition! fanart festival.	Rank Update: 4 New Classes Edition! 수상자에게 지급되는 칭호입니다.				
INTL_20180115_000063	Title - New Class Artist	칭호 - New Class Artist				
INTL_20180115_000064	Title diberikan kepada pemenang Rank Update: 4 New Classes Edition! fanart festival. Klik-Kanan untuk menggunakan.	Rank Update: 4 New Classes Edition! 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180122_000065	Goro Box	고로 상자				
INTL_20180123_000066	Hunter's Buff - 1	가문의 영광 1단계				
INTL_20180123_000067	+20% EXP dari hunting monster	몬스터 처치 시 획득 경험치 +20%				
INTL_20180123_000068	Hunter's Buff - 2	가문의 영광 2단계				
INTL_20180123_000069	+40% EXP dari hunting monster	몬스터 처치 시 획득 경험치 +40%	SKILL_20161226_007304	+60% EXP dari hunting monster{nl}+2 kecepatan gerak	몬스터 처치 시 획득 경험치 +60%{nl}이동 속도 +2	
INTL_20180123_000070	Hunter's Buff - 3	가문의 영광 3단계				
INTL_20180123_000071	+60% EXP dari hunting monster	몬스터 처치 시 획득 경험치 +60%	SKILL_20161226_007306	+90% EXP dari hunting monster{nl}+3 kecepatan gerak	몬스터 처치 시 획득 경험치 +90%{nl}이동 속도 +3	
INTL_20180123_000072	Hunter's Buff - 4	가문의 영광 4단계				
INTL_20180123_000073	+80% EXP dari hunting monster	몬스터 처치 시 획득 경험치 +80%	SKILL_20161226_007308	+120% EXP dari hunting monster{nl}+4 kecepatan gerak	몬스터 처치 시 획득 경험치 +120%{nl}이동 속도 +4	
INTL_20180123_000074	Hunter's Buff - 5	가문의 영광 5단계				
INTL_20180202_000075	Box of Chocolates	소녀의 마음				
INTL_20180202_000076	Kotak cokelat buatan tangan yang indah untuk Hari Valentine. Dapatkan keuntungan +50% EXP selama 1 jam.	달달한 맛으로, 뇌의 회전을 도와주는 초콜릿입니다. 사용 시, 1시간동안 경험치 획득량 +50% 효과를 얻습니다.				
INTL_20180214_000077	Last Winter Buff	마지막 겨울 버프				
INTL_20180214_000078	Bonus EXP +30% saat membunuh monster	몬스터 처치 시 획득 경험치 +30%				
INTL_20180214_000079	Winter Key	겨울 열쇠				
INTL_20180214_000080	Kunci yang digunakan untuk event Last Winter.{nl}(Akan dihapus ketika event berakhir.)	마지막 겨울 이벤트에서 사용되는 열쇠입니다.{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180214_000081	Icicle (14 Hari)	고드름(14일)				
INTL_20180214_000082	Apa yang akan keluar jika mencairkan Icicle?{nl}(Akan dihapus ketika event berakhir.)	고드름을 녹이면 무엇이 들어있을까요?{nl}(고드름은 장작 주위에서만 사용 가능합니다.)				
INTL_20180214_000083	Kumpulkan 10 Winter Key untuk mendapatkan companion baru Winter Penguin!	Winter Key 10개를 모으시면 "윈터펭" 을 드립니다.{nl}(Winter Key는 2월 20일 이벤트에서 획득할 수 있습니다.)				금고
INTL_20180214_000084	Event The Last Winter sekarang dimulai.{nl}Jangan lewatkan companion baru Winter Penguin dan masih banyak lagi!	마지막 겨울 이벤트가 진행 중입니다.{nl}마지막 겨울 선물과 버프는 물론, 신규 컴패니언 윈터펭도 만나보세요.				이벤트 알림판
INTL_20180214_000085	Kumpulkan 10 Winter Key untuk mendapatkan companion baru Winter Penguin.{nl}(Ambil Key dari Event Notice Board setiap hari.)	Winter Key 10개를 모으시면 "윈터펭" 을 드립니다.{nl}(이벤트 알림판에서 마지막 겨울 선물을 받으세요.)				금고
INTL_20180214_000086	Kamu tetap bisa mengambil lebih banyak hadiah setiap hari menggunakan Winter Keys!{nl}Setiap Key yang kamu gunakan untuk membuka Vault memberi kamu hadiah baru.	Winter Key로 추가 보상을 받을 수 있습니다.{nl}(Winter Key 1개당 1회의 추가 보상이 주어집니다.)				금고
INTL_20180214_000087	Kamu sudah menggunakan buff ini.	이미 버프가 존재합니다.				이벤트 알림판
INTL_20180214_000088	Terlalu cepat, kembali lagi nanti.	너무 이릅니다.				이벤트 알림판
INTL_20180214_000089	Last Winter	마지막 겨울 이벤트				
INTL_20180214_000090	Menerima Last Winter Buff	마지막 겨울 버프 받기				
INTL_20180214_000091	Menerima Last Winter Gift	마지막 겨울 선물 받기				
INTL_20180214_000092	Weekend EXP Helper	주말 경험치 지원				
INTL_20180219_000093	Demon Prison Guild (Level yang disarankan : Lv. 115){nl}Hanya pemain yang memiliki party untuk bisa masuk.{nl}Apakah kamu yakin ingin masuk?	염원의 비석로 (권장 레벨:180)에 입장하시겠습니까?{nl}당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.				
INTL_20180219_000094	Fallen Legwyn Family (Level yang disarankan : Lv. 230){nl}Hanya pemain yang memiliki party untuk bisa masuk.{nl}Apakah kamu yakin ingin masuk?	쇠락한 르귄가문의 저택 (권장 레벨:230)에 입장하시겠습니까?{nl}당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.				
INTL_20180219_000095	Castle Underground (Level yang disarankan : Lv. 300){nl}Hanya pemain yang memiliki party untuk bisa masuk.{nl}Apakah kamu yakin ingin masuk?	캐슬 지하 (권장 레벨:300)에 입장하시겠습니까?{nl}당신과 파티를 맺은 플레이어만이 함께 입장할 수 있습니다.				
INTL_20180219_000096	EXP Helper	성장 지원 도우미				
INTL_20180305_000097	 {nl}{CUBE} dibuka: {@st66d_y}{s18}{SUM}{/}{/}{nl}Buka {@st66d_y}{s18}{COUNT}{/}{/} lebih banyak Cubes untuk menerima hadiah {@st66d_y}{s18}{BOUNS}{/}{/} Cubes.{nl}Kamu dapat menerima hadiah untuk {@st66d_y}{s18}{REWARD}{/}{/} Cubes yang dibuka.{nl}Apakah kamu ingin menerima hadiahnya sekarang?	 {nl}{CUBE} 사용 횟수 : {@st66d_y}{s18}{SUM}{/}{/}{nl}앞으로 {@st66d_y}{s18}{COUNT}{/}{/}회 사용시 {@st66d_y}{s18}{BOUNS}{/}{/}회 보상을 받을 수 있습니다.{nl}{@st66d_y}{s18}{REWARD}{/}{/} 회 보상을 받을 수 있습니다.{nl}수령하시겠습니까?				
INTL_20180305_000098	 {nl}{CUBE} dibuka: {@st66d_y}{s18}{SUM}{/}{/}{nl}Buka {@st66d_y}{s18}{COUNT}{/}{/} lebih banyak Cubes untuk menerima hadiah {@st66d_y}{s18}{BOUNS}{/}{/} Cubes.	 {nl}{CUBE}  사용 횟수 : {@st66d_y}{s18}{SUM}{/}{/}{nl}앞으로 {@st66d_y}{s18}{COUNT}{/}{/}회 사용시 {@st66d_y}{s18}{BOUNS}{/}{/}회 보상을 받을 수 있습니다.				
INTL_20180305_000099	Bonus Cube	보너스 큐브				
INTL_20180312_000100	Title diberikan kepada pemenang event 2nd Anniversary fanart.	스팀 2주년 팬아트 수상자에게 주어지는 칭호 입니다.				
INTL_20180312_000101	Title - Happy 2nd Anniversary!	칭호 - Happy 2nd Anniversary!				
INTL_20180312_000102	Ttitle diberikan kepada pemenang event 2nd Anniversary fanart. Klik-Kanan untuk menggunakan.	스팀 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180312_000103	 {nl}Kamu ditugaskan untuk {@st66d_y}{s18}{TEAM}{/}{/}.{nl}Kalahkan monster untuk mendapatkan {@st66d_y}{s18}{ITEM}s{/}{/}.	 {nl}{@st66d_y}{s18}{TEAM}{/}{/} 에 배정되었습니다.{nl}몬스터 처치시 {@st66d_y}{s18}{ITEM}{/}{/}을 획득할 수 있습니다.				
INTL_20180312_000104	Item Exchange	아이템 교환				
INTL_20180312_000105	Vaivora's Team Challenge	마을 축제				
INTL_20180312_000106	Event Buff	이벤트 버프				
INTL_20180316_000107	Kekuatan petasan telah dibagikan.	기념을 축하하는 폭죽의 힘이 공유되고 있습니다.				
INTL_20180316_000108	Shining Battlebird Egg	빛나는 전투 뱁새 알				
INTL_20180316_000109	2nd Anniversary Firecracker	2주년 폭죽				
INTL_20180316_000110	Item 2nd Anniversary Event.{nl}Meningkatkan movement speed karakter +4, AoE attack Ratio +1 dan Bonus EXP +25% selama 30 menit ke semua anggota party.	2주년 이벤트 아이템입니다.{nl} 30분간 파티원 전체의 이동속도 +4, 광역 공격 비율 +1 경험치 25% 증가의 효과를 줍니다.				
INTL_20180316_000111	Start 2nd Anniversary Event	이벤트 워프 주문서 - 2주년 이벤트 시작				
INTL_20180316_000112	Event Warp Scroll.{nl}Untuk berpindah ke NPC 2nd Anniversary Event.	이벤트용 워프 주문서입니다.{nl}사용 시 2주년 이벤트 시작 npc 앞으로 이동합니다.				
INTL_20180316_000113	Steam 2nd Anniversary Arm Band	스팀 2주년 암밴드				
INTL_20180316_000114	Sebuah Armband untuk memperingati 2 tahun TOS di Steam.	스팀 2주년을 기념하여 제작된 암밴드 입니다.				
INTL_20180316_000115	Smiley Orange	스마일 오렌지				
INTL_20180316_000116	Teman kecil berwarna jingga GM Orange. Terduga dipengaruhi oleh Medzio Diena yang memiliki banyak ekspresi	GM 오렌지의 머리 위에있는 오렌지. 다양한 표정을 지을 수 있는 것으로 보아 Medzio Diena의 영향을 받았다고 의심된다.				
INTL_20180316_000117	Sardine Coffee	정어리 커피				
INTL_20180316_000118	Kopi GM Papaya. Meskipun berisi kopi (dan sarden), isinya tidak pernah tumpah, sangat menghibur para penonton.	GM 파파야의 커피. 살아있는 정어리가 들어있다. 마법적인 힘으로 인해 어떤 각도에서든 머리에서 떨어지지 않는다.				
INTL_20180316_000119	Spiral Glasses	뱅글 안경				
INTL_20180316_000120	Kacamata Dr. No yang terkenal. Mengenakannya dengan Red Ox di tangan kamu untuk hasil terbaik. Efek samping: Dapatn menyebabkan pusing.	Dr. No의 안경. 일을 할 때 Red Ox과 같이 사용하면 효율이 높아진다고 한다. 주의: 같이있을 경우 어지러울 수 있다.				
INTL_20180316_000121	Shining Battlebird Egg Package	빛나는 전투 뱁새 패키지				
INTL_20180316_000122	Klik-Kanan untuk menggunakan dan mendapatkan item.{nl} - Shining Battlebird Egg x1{nl} - Battlebird Feed x50	마우스 우클릭 시 사용되며 구성물을 획득할 수 있습니다.{nl} - 빛나는 전투 뱁새 알{nl} - 뱁새용 모이 50개				
INTL_20180316_000123	Shining Penguin Egg Package	빛나는 펭귄 패키지				
INTL_20180316_000124	Klik-Kanan untuk menggunakan dan mendapatkan item.{nl} - Shining Penguin Egg x1{nl} - Sardine x50	마우스 우클릭 시 사용되며 구성물을 획득할 수 있습니다.{nl} - 빛나는 펭귄 알{nl} - 정어리 50개				
INTL_20180316_000125	Klik-Kanan untuk menggunakan dan mendapatkan item.{nl} - Steam 2nd Anniversary Arm Ban x1d{nl} - Leaf Penguin Egg x1{nl} - Enhancement Coupon: 100,000 Silver x10{nl}- Attribute Points: 1,000 x1{nl}- Event Warp Scroll - Start 2nd Anniversary Event x1{nl}- Highly Condensed HP Potion x20{nl}- Highly Condensed SP Potion x20{nl}- Lv2 Settlement Support Potion x10{nl}- 2nd Anniversary Firecracker x5{nl}- Goddess Statue x5{nl}- Highly Condensed Movement Speed Potion x5{nl}- Token: 15 Hari [Event]	마우스 우클릭 시 사용되며 구성물을 획득할 수 있습니다.{nl} - 스팀 2주년 암밴드{nl} - 펭그린 알{nl} - 강화 실버 할인 쿠폰 : 10만 실버 10개{nl}- 특성 포인트 1,000{nl}- 이벤트 워프 주문서 - 2주년 이벤트 시작{nl}- 고농축 HP포션 20개{nl}- 고농축 SP포션 20개{nl}- 정착 지원 포션 Lv2 10개{nl}- 2주년 폭죽 5개{nl}- 여신의 조각상 5개{nl}- 고농축 이동속도 증가 포션 5개{nl}- 토큰:15일[증정용]				
INTL_20180326_000126	List of Invited Masters	마스터 명단 리스트				
INTL_20180326_000127	Daftar nama-nama semua Class Master yang diundang ke acara perayaan ulang tahun ke-2.{nl}(Akan dihapus ketika event berakhir.)	초대장을 가진 마스터들의 명단을 기록하고 있습니다.{nl}(사용 시 이벤트 진행 상황을 확인할 수 있습니다.)				
INTL_20180326_000128	Event Warp Scroll.{nl}Untuk berpindah ke NPC 2nd Anniversary Event.	이벤트용 워프 주문서입니다.{nl}사용 시 2주년 이벤트 도우미 npc 앞으로 이동합니다.	INTL_20180316_000112	An event Warp Scroll.{nl}Use it to move to the 2nd Anniversary Event NPC.	이벤트용 워프 주문서입니다.{nl}사용 시 2주년 이벤트 시작 npc 앞으로 이동합니다.	
INTL_20180326_000129	Title - Honorary TPP Reporter	칭호 - Honorary TPP Reporter				
INTL_20180326_000130	Title yang diberikan kepada jurnalis The Popolion Post. Klik-Kanan untuk menggunakan.	The Popolion Post 잡지의 명예 기자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180402_000131	Boneka balon berbentuk anak anjing. Bila ditusuk dapat meledak.	강아지 모양에 풍선 인형입니다. 찌르면 터질지도 모릅니다.				
INTL_20180402_000132	Daemon State Record Y/N [True:1, False:0]	Daemon State 기록 여부[True:1, False:0]				
INTL_20180406_000133	Title diberikan kepada pemain yang dapat mengumpukan [Event] Revelations. Klik-Kanan untuk menggunakan.	[이벤트] 계시를 찾은 구원자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180406_000134	[Event] Crystal Mine Revelation	[이벤트]첫번째 계시				
INTL_20180406_000135	Event Revelation.{nl}Dapat ditukar dengan Medals di Event Notice Board.	계시 이벤트 아이템입니다.{nl}이벤트 알림판에서 칭호로 교환할 수 있습니다.				
INTL_20180406_000136	Title - Crystal Mine Revelator	칭호 - [EVENT]Crystal Mine Revelation				
INTL_20180406_000137	Silahkan ambil terlebih dahulu title Crystal Mine Revelator.	칭호 - [이벤트]첫 번째 계시 획득자를 먼저 획득해 주세요.				이벤트 알림판
INTL_20180406_000138	Receive Title	칭호 받기				
INTL_20180406_000139	Receive Buff	버프 받기				
INTL_20180406_000140	The First Revelation: Crystal Mine	첫 번째 세계관 이벤트 : 수정광산				
INTL_20180418_000141	Memulihkan 30 Stamina.{nl}Tersedia:{nl} - Velheider{nl} - Hoglan{nl} - Leaf Penguin{nl} - Baby Pig{nl} - Rocksodon{nl} - Armadillo{nl} - Golden Pup{nl} - Goro	스태미나를 30 회복 시켜줍니다.{nl}사용가능 목록{nl} - 벨하이더 {nl} - 호글란 {nl} - 펭그린 {nl} - 아기돼지 {nl} - 락스돈 {nl} - 아르마딜로 {nl} - 금강불개 {nl} - 고로				
INTL_20180420_000142	Fedimian's Hero Cube	페디미안 수호 큐브				
INTL_20180420_000143	Ini adalah hadiah yang diberikan kepada orang yang melindungi Fedimian.	페디미안을 수호한 구원자에게 주어지는 보상입니다.				
INTL_20180503_000144	[Survey Event]{nl}   Prize Manager	[설문 이벤트]{nl}   상품 교환원				
INTL_20180514_000145	Rainbow Trek	비비드 시티 참여 중				
INTL_20180514_000146	Tidak dapat menggunakan skill.{nl}Kembali ke kota dalam waktu 60 menit.	스킬을 사용할 수 없습니다.{nl}60분 뒤 마을로 이동합니다.				
INTL_20180514_000147	Attribute Points Box Rank S (x3)	특성 포인트 상자 S급 (3개)				
INTL_20180514_000148	Sebuah kotak yang berisikan 3 Rank S Attribute Points Boxes. Klik-Kanan untuk menggunakan dan mendapatkan item. 	특성 포인트 상자 S급 3개가 들어있는 상자입니다. 마우스 오른쪽 버튼 클릭으로 사용하면 아이템이 지급됩니다.				
INTL_20180514_000149	Artisan Diamond Anvil Box	장인의 다이아몬드 모루 상자				
INTL_20180514_000150	Sebuah kotak yang berisikan 5 Diamond Anvils. Klik-Kanan untuk menggunakan dan mendapatkan item.	다이아몬드 모루 5개가 들어있는 상자입니다. 마우스 오른쪽 버튼 클릭으로 사용하면 아이템이 지급됩니다.				
INTL_20180514_000151	Artisan Weapon Secret Recipe Box (Lv. 315)	장인의 무기 비밀 레시피 상자 (Lv. 315)				
INTL_20180514_000152	Pilih resep Lv 315 dibuat dengan bahan seadanya. Klik-Kanan untuk menggunakan.	적은 재료로 315제 장비를 제작 가능한 비밀 레시피를 선택할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.				
INTL_20180514_000153	Artisan Secret Recipe - Abdochar	장인의 비밀 제작서-아브도챠				
INTL_20180514_000154	Artisan Secret Recipe - Sarkmis	장인의 비밀 제작서-사크미스				
INTL_20180514_000155	Artisan Secret Recipe - Skull Smasher	장인의 비밀 제작서-스컬 스매셔				
INTL_20180514_000156	Artisan Secret Recipe - Regard Horn Staff	장인의 비밀 제작서-리가드 혼 스태프				
INTL_20180514_000157	Artisan Secret Recipe - Heart of Glory	장인의 비밀 제작서-하트 오브 글로리				
INTL_20180514_000158	Artisan Secret Recipe - Skull Breaker	장인의 비밀 제작서-스컬 브레이커				
INTL_20180514_000159	Artisan Secret Recipe - Emengard Dagger	장인의 비밀 제작서-에멘가드 대거				
INTL_20180514_000160	Artisan Secret Recipe - Wingshard Spear	장인의 비밀 제작서-윙샤드 스피어				
INTL_20180514_000161	Artisan Secret Recipe - Regard Horn Pike	장인의 비밀 제작서-리가드 혼 파이크				
INTL_20180514_000162	Artisan Secret Recipe - Black Horn	장인의 비밀 제작서-블랙 혼				
INTL_20180514_000163	Artisan Secret Recipe - Regard Horn Crossbow	장인의 비밀 제작서-리가드 혼 크로스보우				
INTL_20180514_000164	Artisan Secret Recipe - Astra Bow	장인의 비밀 제작서-아스트라 보우				
INTL_20180514_000165	Artisan Secret Recipe - Aspana Revolver 	장인의 비밀 제작서-아스파나 리볼버				
INTL_20180514_000166	Artisan Secret Recipe - Emengard Musket	장인의 비밀 제작서-에멘가드 머스킷				
INTL_20180514_000167	Artisan Secret Recipe - Emengard Cannon	장인의 비밀 제작서-에멘가드 캐논				
INTL_20180514_000168	Artisan Secret Recipe - Emengard Shield	장인의 비밀 제작서-에멘가드 실드				
INTL_20180523_000169	Memberikan benefit selama 60 hari kepada seluruh karakter di dalam server. Sisa waktu dapat dilihat pada Character Info.{nl}[Efek Token]{nl} - Mempelajari attribute secara instant{nl} - Pengurangan fee saat menjual item di Market (30% {img white_right_arrow 16 16} 10%){nl} - Dapat mendaftarkan 10 buah item untuk dijual pada Market{nl} - Dapat mendaftarkan item di luar Market batas harga min./max. price limits{nl} - Dapat mengambil silver di Market secara instan{nl}- Movement speed +3{nl} - Bonus EXP +50% saat membunuh monster{nl}(Dapat dikombinasikan dengan EXP Tome){nl}- Slot Team Storage sebanyak +30{nl} - Dapat menggunakan Premium Gesture{nl} - apat melakukan 60 kali Personal Trade	마우스 우클릭 시 사용되며 서버 내 모든 캐릭터에 사용 시점으로부터 60일간 혜택이 적용됩니다. 캐릭터 정보창에서 잔여 시간을 확인하실 수 있습니다.{nl}[토큰 효과]{nl} - 특성 즉시 수련 가능{nl} - 마켓 판매 수수료율 감소(30%{img white_right_arrow 16 16}10%){nl} - 마켓 판매 등록 아이템 개수 10개{nl} - 마켓 상/하한가 관계없이 물품 등록 가능{nl} - 마켓 판매금 즉시 수령{nl} - 캐릭터 이동속도 +3 증가{nl} - 몬스터 처치 시 경험치 +50% 증가{nl}(PC방 혜택, 경험의 서 효과와 중첩 가능){nl} - 팀 창고 +30칸 증가{nl} - 프리미엄 제스쳐 사용 가능{nl} - 개인 거래 60회 가능				
INTL_20180523_000170	Memberikan benefit selama 7 hari kepada seluruh karakter di dalam server. Sisa waktu dapat dilihat pada Character Info.{nl}[Efek Token]{nl} - Mempelajari attribute secara instant{nl} - Pengurangan fee saat menjual item di Market (30% {img white_right_arrow 16 16} 10%){nl} - Dapat mendaftarkan 10 buah item untuk dijual pada Market{nl} - Dapat mendaftarkan item di luar Market batas harga min./max. price limits{nl} - Dapat mengambil silver di Market secara instan{nl}- Movement speed +3{nl} - Bonus EXP +50% saat membunuh monster{nl}(Dapat dikombinasikan dengan EXP Tome){nl}- Slot Team Storage sebanyak +30{nl} - Dapat menggunakan Premium Gesture	마우스 우클릭 시 사용되며 서버 내 모든 캐릭터에 사용 시점으로부터 7일간 혜택이 적용됩니다. 캐릭터 정보창에서 잔여 시간을 확인하실 수 있습니다.{nl}[토큰 효과]{nl} - 특성 즉시 수련 가능{nl} - 마켓 판매 수수료율 감소(30%{img white_right_arrow 16 16}10%){nl} - 마켓 판매 등록 아이템 개수 10개{nl} - 마켓 상/하한가 관계없이 물품 등록 가능{nl} - 마켓 판매금 즉시 수령{nl} - 캐릭터 이동속도 +3 증가{nl} - 몬스터 처치 시 경험치 +50% 증가{nl}(PC방 혜택, 경험의 서 효과와 중첩 가능){nl} - 팀 창고 +30칸 증가{nl} - 프리미엄 제스쳐 사용 가능	INTL_20170925_000047	Memberikan benefit selama 7 hari kepada seluruh karakter di dalam server. Klik-Kanan untuk menggunakan.{nl}[Efek Token]{nl} - Mempelajari attribute secara instant{nl} - Pengurangan fee saat menjual item di Market (30% {img white_right_arrow 16 16} 10%){nl} - Dapat mendaftarkan 10 buah item untuk dijual pada Market{nl} - Meningkatkan movement speed karakter +3{nl} - Bonus EXP +30% saat membunuh monster{nl} - Dapat menggunakan Premium Gesture{nl} - Meningkatkan jumlah maksimum buff{nl} - Tambahan 1x masuk ke Instance Dungeon dan Mission	마우스 우클릭 시 사용되며 서버 내 모든 캐릭터에 사용 시점으로부터 7일간 혜택이 적용됩니다.{nl}[토큰 효과]{nl} - 특성 즉시 수련 가능{nl} - 마켓 판매 수수료율 감소(30%{img white_right_arrow 16 16}10%){nl} - 마켓 판매 등록 아이템 개수 9개{nl} - 캐릭터 이동속도 +3 증가{nl} - 몬스터 처치 시 경험치 +30% 증가{nl}(PC방 혜택, 경험의 서 효과와 중첩 가능){nl} - 프리미엄 제스쳐 사용 가능{nl} - 최대 버프 적용 개수 증가{nl} - 미션,던전 1회 추가입장{nl} - 살러스 수녀원 미션 완료 보상 +1	
INTL_20180525_000171	Menggunakan untuk mendapatkan kostum.{nl} - The Invited One Costume (Male){nl} - The Invited One Costume (Female)	사용 시 코스튬을 획득할 수 있습니다.{nl} - 초대에 응한 자 코스튬(남){nl} - 초대에 응한 코스튬(여)	INTL_20180326_000128	Event Warp Scroll.{nl}}Untuk berpindah ke NPC 2nd Anniversary Event.	이벤트용 워프 주문서입니다.{nl}사용 시 2주년 이벤트 도우미 npc 앞으로 이동합니다.	
INTL_20180615_000172	Title yang diberikan kepada pemain TPP paling kreatif. Klik-Kanan untuk menggunakan.	Creative TPP Player에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180615_000173	Cursed Spirit Owner	저주받은 혼 사용자				
INTL_20180615_000174	Cursed Spirit	저주받은 혼				
INTL_20180615_000175	Tunjukan kepada Dispatched Soldier untuk memasuki area Cursed Altar.{nl}Dalam 10 menit meningkatkan movement speed karakter +2, physical attack +50 dan magic attack +50.	저주받은 병사에게 보여주면 저주받은 지역으로 갈 수 있습니다.{nl}사용 시 10분 동안 이동속도 +2, 물리 공격력 +50, 마법 공격력 +50 증가합니다.				
INTL_20180615_000176	Kamu tidak bisa lewat tanpa Cursed Spirit.	저주받은 혼이 없는 자는 이 앞을 지나갈 수 없다.				저주받은 병사
INTL_20180615_000177	Cursed Spirits didapat dari monster di sekitar sini. Semoga beruntung.	저주받은 해안의 몬스터를 처치해야만 저주받은 혼을 구할 수 있는 것도 모르는 애송이로군.				저주받은 병사
INTL_20180615_000178	Voice in the Distance	어디선가 들려오는 목소리				
INTL_20180615_000179	The Stone Whale hanya bisa dibangkitkan melalui Cursed Spirit...	오직 저주받은 혼으로만 저주받은 석화 고래를 깨울 수 있지..				어디선가 들려오는 목소리
INTL_20180615_000180	Aku punya Cursed Spirit.	저주받은 혼을 보여준다.				
INTL_20180615_000181	{Name} telah dibangkitkan Cursed Stone Whale.	{Name}님이 저주받은 석화 고래를 깨웠습니다.				
INTL_20180723_000182	Title yang diberikan kepada peserta event 2018 Summer fanart festival. Klik-Kanan untuk menggunakan.	Loving Summer 팬아트 수상자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180809_000183	Title yang diberikan kepada peserta event. Klik-Kanan untuk menggunakan.	이벤트 참여자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180809_000184	EXP +100%, movement speed +3, max. HP increase{nl}HP, SP dan Stamina recovery, AoE attack ratio +2	경험치 100% 증가, 이동속도 +3, 최대체력 증가{nl}HP, SP, 스태미너 회복, 광역 공격 비율 +2				
INTL_20180809_000185	EXP +100%, movement speed +3, Looting Chance +100{nl}HP, SP dan Stamina recovery	경험치 100% 증가, 이동속도 +3, 루팅찬스 +100{nl}HP, SP, 스태미너 회복				
INTL_20180809_000186	[Event] Unlock Voucher Selection Box	[이벤트] 해금권 선택 상자				
INTL_20180809_000187	Hidden Class Unlock Voucher Box {nl} Daftar Unlockable Classes {nl} - Shinobi Unlock Voucher {nl} - Miko Unlock Voucher {nl} - Rune Caster Unlock Voucher {nl} - Appraiser Unlock Voucher {nl} - Nak Muay Unlock Voucher{nl}Akan dihapus ketika event berakhir.	히든 직업 해금권 선택 상자 {nl} 선택 가능 목록 {nl} - 시노비 해금권 {nl} - 무녀 해금권 {nl} - 룬 캐스터 해금권 {nl} - 감정사 해금권 {nl} - 낙무아이 해금권{nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000188	[Event] Lv 350 Enhanced/Transcended Weapon Selection Box	[이벤트] 350레벨 강화 및 초월 무기 선택 상자				
INTL_20180809_000189	Menggunakan untuk memilih weapon Rare Lv 350 enhanced to +11 dan transcended to Stage 5.{nl}Enhancement dan Transcendence akan diterapkan setelah weapon dipilih.{nl}Akan dihapus ketika event berakhir.	350레벨 레어 11강 5초월 무기를 지급 받을 수 있습니다.{nl}(강화 및 초월은 아이템 선택 시 적용됩니다.){nl}(이벤트 종료 시 일괄 삭제됩니다.)				
INTL_20180809_000190	Title yang diberikan kepada peserta event. Klik-Kanan untuk menggunakan.	이벤트에 참여자에게 지급되는 칭호입니다. 마우스 오른쪽 클릭으로 사용합니다.				
INTL_20180809_000191	[Friend] Berthas Raffye Sword 	[우정] 베르타스 라파이 소드				
INTL_20180809_000192	[Friend] Berthas Raffye Two-handed Sword	[우정] 베르타스 라파이 투 핸드 소드				
INTL_20180809_000193	[Friend] Berthas Raffye Rod	[우정] 베르타스 라파이 로드				
INTL_20180809_000194	[Friend] Berthas Raffye Bow	[우정] 베르타스 라파이 보우				
INTL_20180809_000195	[Friend] Berthas Raffye Crossbow	[우정] 베르타스 라파이 크로스보우				
INTL_20180809_000196	[Friend] Berthas Raffye Mace	[우정] 베르타스 라파이 메이스				
INTL_20180809_000197	[Friend] Berthas Raffye Two-handed Mace	[우정] 베르타스 라파이 투 핸드 메이스				
INTL_20180809_000198	[Friend] Berthas Raffye Shield 	[우정] 베르타스 라파이 실드				
INTL_20180809_000199	[Friend] Berthas Raffye Spear 	[우정] 베르타스 라파이 스피어				
INTL_20180809_000200	[Friend] Berthas Raffye Pike 	[우정] 베르타스 라파이 파이크				
